"C¢d. Cir.";"C¢d. Con.";Concello;Mesa;Censo;"Certif. Alta";"Certif. Correc.";"Censo Total";"Votos electores";"Votos interventores";"Votos Totais";"Votos nulos";"Votos brancos";PCTG;PUM+J;PACMA;B.N.G.;"PODEMOS-ESQUERDA UNIDA-ANOVA";PP;CCD-AU.TO.NO.MO;PSdeG-PSOE;EQUO;VOX;"EN MAREA-COMPROMISO POR GALICIA-PARTIDO GALEGUISTA";"RECORTES CERO-ESCO-OV-M";Cs;P-LIB;"C 21";mg;CONTIGO;EB;ESCO-RC-OV-M;UPYD;ADCG;"UNIDOS SI-UDP-DEf"
15;30;"A Coru¤a";"6-023 -A";506;0;0;506;233;0;233;1;1;0;0;2;57;13;116;0;37;0;6;0;0;0;0
15;30;"A Coru¤a";"6-023 -B";489;0;0;489;235;0;235;0;1;0;0;1;50;9;112;0;57;0;5;0;0;0;0
15;30;"A Coru¤a";"7-001 -A";592;0;0;592;290;0;290;1;2;0;0;2;72;8;129;1;58;0;14;1;0;2;0
15;30;"A Coru¤a";"7-001 -B";485;0;0;485;243;0;243;1;0;1;0;1;60;10;112;1;46;0;9;0;0;1;1
15;30;"A Coru¤a";"7-002 -A";670;0;0;670;394;0;394;4;2;0;0;3;103;16;173;0;72;1;16;0;0;4;0
15;30;"A Coru¤a";"7-002 -B";694;0;0;694;394;0;394;0;5;0;0;0;100;19;193;0;62;1;8;1;0;4;1
15;30;"A Coru¤a";"7-003 -U";674;0;0;674;331;0;331;3;2;0;0;2;106;21;137;0;50;1;6;0;0;3;0
15;30;"A Coru¤a";"7-004 -A";603;0;0;603;367;1;368;3;5;0;2;2;84;0;189;0;71;1;4;3;0;4;0
15;30;"A Coru¤a";"7-004 -B";628;0;0;628;381;0;381;0;3;0;0;0;97;17;191;0;68;0;2;0;0;3;0
15;30;"A Coru¤a";"7-005 -U";908;0;0;908;501;0;501;2;4;0;0;1;142;30;205;0;104;2;5;2;0;4;0
15;30;"A Coru¤a";"7-006 -A";699;0;0;699;352;0;352;1;6;0;1;1;82;30;140;0;84;0;5;2;0;0;0
15;30;"A Coru¤a";"7-006 -B";836;0;0;836;526;0;526;1;3;0;0;4;161;33;214;0;96;0;8;2;2;2;0
15;30;"A Coru¤a";"7-007 -A";675;0;0;675;364;0;364;1;1;0;0;4;117;27;118;0;82;0;8;3;1;2;0
15;30;"A Coru¤a";"7-007 -B";626;0;0;626;355;0;355;4;2;0;0;3;93;23;163;0;56;0;8;2;0;1;0
15;30;"A Coru¤a";"7-008 -A";680;0;0;680;350;0;350;1;2;0;1;1;100;26;137;0;62;0;12;1;1;6;0
15;30;"A Coru¤a";"7-008 -B";646;0;0;646;319;0;319;2;1;0;0;1;100;16;132;0;53;1;10;1;1;1;0
15;30;"A Coru¤a";"7-009 -A";758;0;0;758;413;0;413;4;5;0;0;3;97;19;183;0;84;1;11;3;1;2;0
15;30;"A Coru¤a";"7-009 -B";678;0;0;678;413;0;413;4;4;0;0;1;94;22;182;0;95;0;8;2;0;1;0
15;30;"A Coru¤a";"7-010 -A";514;0;0;514;244;0;244;3;3;0;2;1;53;13;123;0;38;0;6;0;0;2;0
15;30;"A Coru¤a";"7-010 -B";464;0;0;464;231;0;231;1;0;0;1;1;56;8;114;0;42;0;5;0;0;2;1
15;30;"A Coru¤a";"7-011 -A";622;0;0;622;371;0;371;3;6;1;0;4;98;23;138;0;85;0;10;1;2;0;0
15;30;"A Coru¤a";"7-011 -B";605;0;0;605;335;0;335;3;4;0;0;3;108;13;138;0;55;1;8;0;0;1;1
15;30;"A Coru¤a";"7-012 -A";683;0;0;683;347;0;347;1;2;0;1;4;93;18;163;0;55;2;7;1;0;0;0
15;30;"A Coru¤a";"7-012 -B";589;0;0;589;349;0;349;1;4;0;1;2;67;25;190;0;47;0;7;2;1;2;0
15;30;"A Coru¤a";"7-013 -A";865;0;0;865;498;0;498;1;5;0;2;3;110;39;223;0;96;0;14;0;0;5;0
15;30;"A Coru¤a";"7-013 -B";814;0;0;814;444;0;444;3;8;0;2;2;113;22;190;0;92;0;9;0;0;3;0
15;30;"A Coru¤a";"7-014 -A";675;0;0;675;393;0;393;2;8;0;0;2;98;20;160;0;95;1;6;0;0;0;1
15;30;"A Coru¤a";"7-014 -B";732;0;0;732;384;0;384;1;4;0;1;1;119;21;156;0;73;0;6;1;0;1;0
15;30;"A Coru¤a";"7-015 -A";684;0;0;684;437;0;437;2;6;0;0;3;88;18;202;0;94;0;22;0;0;2;0
15;30;"A Coru¤a";"7-015 -B";694;0;0;694;415;1;416;4;7;1;1;1;87;18;191;0;84;0;14;5;0;3;0
15;30;"A Coru¤a";"7-016 -U";935;0;0;935;529;0;529;4;4;0;0;4;125;29;212;0;130;0;14;4;0;2;1
15;30;"A Coru¤a";"7-017 -U";606;0;0;606;371;0;371;4;6;0;0;2;76;31;177;1;64;1;7;0;0;2;0
15;30;"A Coru¤a";"7-018 -A";531;0;0;531;323;0;323;2;1;0;1;1;79;14;131;0;81;0;11;0;0;2;0
15;30;"A Coru¤a";"7-018 -B";481;0;0;481;300;0;300;0;1;2;0;0;66;7;135;0;82;0;4;2;0;1;0
15;30;"A Coru¤a";"7-019 -U";911;0;0;911;544;0;544;4;2;0;0;2;139;39;219;0;118;0;9;4;0;8;0
15;30;"A Coru¤a";"7-020 -A";619;0;0;619;374;0;374;2;8;0;0;1;92;16;166;0;69;1;11;2;0;5;1
15;30;"A Coru¤a";"7-020 -B";625;0;0;625;371;0;371;4;5;0;2;4;92;18;170;0;64;0;8;1;0;3;0
15;30;"A Coru¤a";"7-021 -A";655;0;0;655;384;0;384;2;1;0;0;0;98;12;186;0;75;0;6;0;0;2;2
15;30;"A Coru¤a";"7-021 -B";567;0;0;567;317;0;317;2;3;0;1;2;81;15;148;0;51;0;7;2;1;4;0
15;30;"A Coru¤a";"7-022 -A";533;0;0;533;298;0;298;5;3;0;0;2;61;10;140;0;64;1;7;0;3;1;1
15;30;"A Coru¤a";"7-022 -B";560;0;0;560;311;0;311;3;4;0;1;0;65;14;158;0;54;0;6;1;4;0;1
15;30;"A Coru¤a";"7-023 -A";567;0;0;567;287;0;287;4;0;0;1;3;97;16;94;0;58;0;7;2;0;4;1
15;30;"A Coru¤a";"7-023 -B";547;0;0;547;280;0;280;2;5;0;0;6;90;25;78;0;63;0;8;1;0;2;0
15;30;"A Coru¤a";"7-025 -U";603;0;0;603;319;0;319;2;4;0;2;3;101;21;114;2;60;1;7;0;1;1;0
15;30;"A Coru¤a";"7-026 -U";671;0;0;671;347;0;347;1;5;0;0;6;109;27;101;0;85;0;11;0;1;1;0
15;30;"A Coru¤a";"7-027 -U";946;0;0;946;508;0;508;2;4;0;0;0;119;36;196;0;124;2;21;3;0;1;0
15;30;"A Coru¤a";"7-028 -A";570;0;0;570;288;0;288;1;4;0;0;2;80;22;88;0;79;0;6;1;0;5;0
15;30;"A Coru¤a";"7-028 -B";627;0;0;627;338;0;338;2;1;0;0;2;94;24;126;0;81;0;6;0;0;2;0
15;30;"A Coru¤a";"7-029 -U";862;0;0;862;550;0;550;8;2;0;1;2;114;15;299;0;81;0;21;1;0;6;0
15;30;"A Coru¤a";"7-030 -A";616;0;0;616;344;0;344;2;4;0;1;4;90;13;133;1;85;0;7;1;0;2;1
15;30;"A Coru¤a";"7-030 -B";555;0;0;555;293;0;293;3;1;0;0;1;64;13;130;0;64;1;10;0;0;6;0
15;30;"A Coru¤a";"7-031 -A";625;0;0;625;286;0;286;0;1;1;1;1;64;18;154;0;37;2;3;0;0;4;0
15;30;"A Coru¤a";"7-031 -B";526;0;0;526;278;0;278;0;4;0;1;1;71;18;124;0;50;0;5;0;0;4;0
15;30;"A Coru¤a";"7-033 -U";830;0;0;830;529;0;529;3;6;0;1;4;143;34;197;0;123;1;11;1;1;4;0
15;30;"A Coru¤a";"7-034 -U";764;0;0;764;452;0;452;5;7;0;0;3;110;29;211;0;82;0;4;0;0;1;0
15;30;"A Coru¤a";"7-035 -A";693;0;0;693;428;0;428;7;3;1;0;21;102;21;184;0;76;0;8;2;0;3;0
15;30;"A Coru¤a";"7-035 -B";603;0;0;603;355;0;355;3;4;0;0;1;95;21;150;1;70;1;6;2;0;1;0
15;30;"A Coru¤a";"7-036 -A";721;0;0;721;403;0;403;4;7;0;1;0;119;20;180;0;60;0;8;1;0;3;0
15;30;"A Coru¤a";"7-036 -B";673;0;0;673;371;0;371;6;6;0;1;0;94;28;149;0;76;0;8;2;0;1;0
15;30;"A Coru¤a";"7-038 -A";526;0;0;526;303;0;303;4;3;0;4;4;86;13;120;0;62;0;7;0;0;0;0
15;30;"A Coru¤a";"7-038 -B";529;0;0;529;273;0;273;3;2;0;0;2;73;13;118;0;49;0;9;2;1;0;1
15;30;"A Coru¤a";"7-039 -A";536;0;0;536;302;0;302;2;1;0;1;0;95;17;114;0;62;1;6;2;0;0;1
15;30;"A Coru¤a";"7-039 -B";452;0;0;452;244;0;244;3;1;0;0;0;68;20;86;0;61;0;4;0;0;1;0
15;30;"A Coru¤a";"7-040 -U";966;0;0;966;521;0;521;5;2;0;1;6;136;29;226;1;108;0;4;1;1;1;0
15;30;"A Coru¤a";"7-041 -U";837;0;0;837;496;0;496;4;6;0;0;2;139;47;192;0;85;0;9;1;0;10;1
15;30;"A Coru¤a";"7-042 -A";916;0;0;916;573;0;573;1;9;0;1;1;118;25;303;0;102;1;8;1;0;3;0
15;30;"A Coru¤a";"7-042 -B";849;0;0;849;540;0;540;6;4;0;0;0;118;27;294;0;68;0;13;2;0;8;0
15;30;"A Coru¤a";"7-043 -A";566;0;0;566;382;0;382;1;4;0;0;2;85;14;204;0;56;0;14;0;0;2;0
15;30;"A Coru¤a";"7-043 -B";570;0;0;570;358;0;358;0;7;0;0;2;84;15;182;0;56;0;9;0;0;2;1
15;30;"A Coru¤a";"7-044 -U";640;0;0;640;405;0;405;3;6;0;0;2;101;19;188;0;68;0;11;3;0;4;0
15;30;"A Coru¤a";"8-001 -A";555;0;0;555;284;0;284;5;3;0;0;0;73;22;114;0;57;1;7;0;0;2;0
15;30;"A Coru¤a";"8-001 -B";520;0;0;520;259;0;259;4;1;0;0;1;72;18;105;0;55;1;2;0;0;0;0
15;30;"A Coru¤a";"8-002 -A";825;0;0;825;408;0;408;2;6;0;0;4;114;22;171;1;73;0;7;4;1;3;0
15;30;"A Coru¤a";"8-002 -B";794;0;0;794;412;0;412;1;5;0;0;1;106;26;181;0;74;0;12;2;1;2;1
15;30;"A Coru¤a";"8-003 -A";581;0;0;581;300;0;300;0;2;0;0;1;53;16;160;0;55;0;11;1;1;0;0
15;30;"A Coru¤a";"8-003 -B";318;0;0;318;183;0;183;3;2;0;0;3;46;22;58;0;36;0;8;1;0;4;0
15;30;"A Coru¤a";"8-003 -C";395;0;0;395;261;0;261;0;6;0;0;0;55;13;128;0;48;1;6;0;0;4;0
15;30;"A Coru¤a";"8-004 -A";696;0;0;696;390;0;390;0;8;0;0;1;96;19;198;0;54;2;9;0;1;1;1
15;30;"A Coru¤a";"8-004 -B";601;0;0;601;326;0;326;2;4;1;2;1;79;17;160;0;50;1;7;0;1;1;0
15;30;"A Coru¤a";"8-005 -A";885;0;0;885;480;0;480;0;5;0;0;4;106;20;238;0;83;1;13;3;0;6;1
15;30;"A Coru¤a";"8-005 -B";783;0;0;783;444;0;444;2;5;0;0;1;99;29;191;0;95;1;11;2;1;7;0
15;30;"A Coru¤a";"8-006 -U";973;0;0;973;536;0;536;3;4;1;0;3;133;35;224;0;106;1;20;1;0;5;0
15;30;"A Coru¤a";"8-007 -U";698;0;0;698;363;0;363;0;6;0;0;1;90;23;157;0;56;0;21;2;1;6;0
15;30;"A Coru¤a";"9-001 -U";568;0;0;568;300;0;300;3;2;0;0;4;72;10;123;0;81;0;4;1;0;0;0
15;30;"A Coru¤a";"9-002 -A";544;0;0;544;275;0;275;3;3;0;0;2;79;18;90;0;67;1;9;0;3;0;0
15;30;"A Coru¤a";"9-002 -B";950;0;0;950;581;0;581;1;10;0;0;1;144;33;274;0;98;1;15;1;0;3;0
15;30;"A Coru¤a";"9-003 -A";889;0;0;889;485;0;485;2;6;1;0;6;167;36;192;0;54;0;15;1;1;3;1
15;30;"A Coru¤a";"9-003 -B";824;0;0;824;453;0;453;4;6;1;0;3;162;31;164;0;65;0;8;1;0;8;0
15;30;"A Coru¤a";"9-004 -A";979;0;0;979;462;0;462;1;5;0;1;3;191;28;128;0;87;0;11;0;3;4;0
15;30;"A Coru¤a";"9-004 -B";872;0;0;872;421;0;421;3;4;0;1;7;147;28;133;0;81;0;12;0;0;5;0
15;30;"A Coru¤a";"9-005 -A";528;0;0;528;283;0;283;3;2;0;0;3;99;14;112;0;36;1;11;0;1;1;0
15;30;"A Coru¤a";"9-005 -B";477;0;0;477;241;0;241;0;2;0;0;1;81;23;89;0;31;1;11;0;0;2;0
15;30;"A Coru¤a";"9-006 -U";562;0;0;562;295;0;295;2;2;0;0;1;100;15;130;0;35;0;2;3;0;5;0
15;30;"A Coru¤a";"9-007 -A";694;0;0;694;465;0;465;2;8;0;0;5;77;19;267;0;61;3;17;4;0;2;0
15;30;"A Coru¤a";"9-007 -B";754;0;0;754;487;0;487;1;2;0;0;3;82;24;280;1;58;3;21;1;0;11;0
15;30;"A Coru¤a";"10-001 -A";349;1;0;350;152;1;153;2;1;0;0;0;34;2;74;0;35;0;4;0;0;1;0
15;30;"A Coru¤a";"10-001 -B";428;0;0;428;184;0;184;0;3;0;0;1;57;12;67;0;37;0;3;0;0;4;0
15;30;"A Coru¤a";"10-002 -A";757;0;0;757;483;0;483;2;4;0;0;3;153;16;198;0;96;0;6;2;1;2;0
15;30;"A Coru¤a";"10-002 -B";673;0;0;673;421;0;421;3;3;0;0;0;98;25;178;0;101;1;7;1;0;4;0
15;30;"A Coru¤a";"10-003 -A";669;0;0;669;376;0;376;2;1;0;0;1;100;22;146;0;92;0;8;1;1;2;0
15;30;"A Coru¤a";"10-003 -B";645;0;0;645;360;1;361;0;0;0;0;3;127;19;136;0;67;0;8;0;0;1;0
15;30;"A Coru¤a";"10-004 -A";601;0;0;601;333;1;334;0;2;0;0;2;89;17;158;0;63;0;2;1;0;0;0
15;30;"A Coru¤a";"10-004 -B";582;0;0;582;309;0;309;1;0;0;1;0;90;18;133;0;61;0;3;2;0;0;0
15;30;"A Coru¤a";"10-005 -A";915;0;0;915;521;0;521;4;9;1;0;0;138;28;238;0;90;0;8;1;0;4;0
15;30;"A Coru¤a";"10-005 -B";870;0;0;870;485;0;485;4;6;0;0;1;117;35;217;0;88;1;8;0;1;7;0
15;30;"A Coru¤a";"10-006 -U";951;0;0;951;559;0;559;2;4;1;2;4;139;27;268;0;92;1;15;1;0;3;0
15;41;"A Laracha";"1-001 -U";939;0;0;939;543;1;544;3;9;0;0;3;92;12;316;0;100;0;8;0;0;0;1
15;41;"A Laracha";"1-002 -U";722;0;0;722;466;1;467;5;8;0;0;6;71;17;301;0;54;0;4;0;0;1;0
15;41;"A Laracha";"1-003 -A";405;0;0;405;250;1;251;4;4;0;0;1;63;9;142;0;25;0;1;0;0;1;1
15;41;"A Laracha";"1-003 -B";224;0;0;224;138;0;138;1;0;1;0;1;15;2;94;0;22;0;1;0;0;1;0
15;41;"A Laracha";"1-004 -A";490;0;0;490;293;1;294;1;4;0;0;1;59;8;165;0;49;0;6;0;0;0;1
15;41;"A Laracha";"1-004 -B";633;0;0;633;448;0;448;0;3;0;0;1;55;6;324;0;54;0;3;0;0;2;0
15;41;"A Laracha";"1-005 -A";205;0;0;205;139;1;140;1;2;0;0;0;17;1;103;0;14;0;2;0;0;0;0
15;41;"A Laracha";"1-005 -B";326;0;0;326;205;1;206;0;1;0;0;1;28;2;146;0;23;0;4;0;1;0;0
15;41;"A Laracha";"1-006 -A";546;0;0;546;351;0;351;2;4;2;0;1;89;8;203;0;38;0;3;0;0;1;0
15;41;"A Laracha";"1-006 -B";529;0;0;529;336;1;337;4;3;0;0;0;68;10;200;1;40;0;8;2;0;1;0
15;41;"A Laracha";"1-008 -U";716;0;0;716;463;0;463;8;5;0;1;2;79;10;288;0;62;0;7;0;0;1;0
15;41;"A Laracha";"1-009 -A";509;0;0;509;283;1;284;3;2;0;0;1;54;13;171;0;35;0;2;0;0;3;0
15;41;"A Laracha";"1-009 -B";536;0;0;536;302;0;302;4;7;0;0;1;77;11;154;0;44;0;1;1;0;1;1
15;41;"A Laracha";"1-010 -U";664;0;0;664;399;1;400;0;5;0;0;0;100;13;212;0;58;0;7;1;0;3;1
15;41;"A Laracha";"1-011 -U";918;0;0;918;500;1;501;2;5;0;0;1;161;14;235;0;73;0;8;0;0;1;1
15;41;"A Laracha";"1-012 -A";624;0;0;624;360;1;361;3;4;1;0;2;116;11;158;0;48;0;13;0;0;5;0
15;41;"A Laracha";"1-012 -B";590;0;0;590;374;0;374;4;1;0;0;0;106;6;185;0;57;0;12;2;0;1;0
15;67;"A Pobra do Carami¤al";"1-001 -A";601;0;0;601;397;0;397;2;1;0;0;1;137;22;157;0;64;1;9;1;0;2;0
15;67;"A Pobra do Carami¤al";"1-001 -B";739;0;0;739;428;1;429;2;6;1;0;5;117;25;190;1;73;0;9;0;0;0;0
15;67;"A Pobra do Carami¤al";"2-001 -A";289;0;0;289;191;1;192;5;1;0;1;0;55;10;71;0;40;0;7;0;0;1;1
15;67;"A Pobra do Carami¤al";"2-001 -B";916;0;0;916;571;1;572;4;3;2;0;7;153;53;250;0;79;0;16;3;0;2;0
15;67;"A Pobra do Carami¤al";"2-002 -A";869;0;0;869;534;1;535;5;1;0;0;1;163;32;221;0;97;3;9;0;0;3;0
15;67;"A Pobra do Carami¤al";"2-002 -B";380;0;0;380;190;1;191;1;2;0;0;0;49;20;81;0;35;0;3;0;0;0;0
15;67;"A Pobra do Carami¤al";"3-001 -A";649;0;0;649;435;0;435;4;4;1;0;2;128;22;174;0;89;0;9;1;0;0;1
15;67;"A Pobra do Carami¤al";"3-001 -B";635;0;0;635;379;0;379;4;1;0;0;1;105;29;166;0;62;0;9;0;0;2;0
15;67;"A Pobra do Carami¤al";"4-001 -A";604;0;0;604;363;1;364;3;1;0;0;2;118;22;137;0;71;0;9;0;0;1;0
15;67;"A Pobra do Carami¤al";"4-001 -B";569;0;0;569;322;0;322;2;1;0;0;2;97;31;140;0;42;0;7;0;0;0;0
15;67;"A Pobra do Carami¤al";"5-001 -U";714;0;0;714;376;1;377;0;4;0;1;0;131;16;155;0;59;0;10;0;0;1;0
15;67;"A Pobra do Carami¤al";"5-002 -A";532;0;0;532;311;1;312;0;0;1;0;0;96;19;124;0;58;0;13;1;0;0;0
15;67;"A Pobra do Carami¤al";"5-002 -B";434;0;0;434;266;1;267;2;3;0;0;0;60;12;123;0;61;0;3;0;0;3;0
15;1;Abegondo;"1-001 -U";760;0;0;760;436;0;436;5;7;0;0;0;81;6;276;0;48;0;10;1;0;1;1
15;1;Abegondo;"1-002 -A";297;0;0;297;199;0;199;3;3;0;0;1;35;9;113;0;31;1;2;0;0;0;1
15;1;Abegondo;"1-002 -B";336;0;0;336;202;0;202;0;4;0;0;0;46;3;113;0;32;0;3;0;0;0;1
15;1;Abegondo;"2-001 -U";593;0;0;593;362;0;362;3;5;1;0;1;76;13;198;0;59;0;5;0;1;0;0
15;1;Abegondo;"2-002 -A";330;0;0;330;189;0;189;0;3;0;0;0;29;6;128;0;20;0;3;0;0;0;0
15;1;Abegondo;"2-002 -B";277;0;0;277;175;0;175;4;2;0;0;0;38;3;112;0;14;0;1;0;0;1;0
15;1;Abegondo;"3-001 -A";826;0;0;826;507;0;507;5;11;1;1;2;90;16;301;0;72;0;6;0;0;2;0
15;1;Abegondo;"3-001 -B";442;0;0;442;260;0;260;0;2;0;0;0;63;13;134;0;34;0;12;0;2;0;0
15;1;Abegondo;"3-002 -U";819;0;0;819;512;0;512;8;8;3;0;4;97;20;285;1;65;1;12;4;0;4;0
15;2;Ames;"1-001 -A";328;0;0;328;202;0;202;0;1;0;0;0;32;5;131;0;29;1;1;0;2;0;0
15;2;Ames;"1-001 -B";356;0;0;356;233;0;233;2;1;0;0;1;46;2;148;0;27;0;2;0;2;1;1
15;2;Ames;"1-003 -A";485;0;0;485;309;0;309;6;2;0;0;1;40;7;190;0;55;0;7;0;0;1;0
15;2;Ames;"1-003 -B";278;0;0;278;180;0;180;4;2;0;0;0;33;4;109;0;25;0;3;0;0;0;0
15;2;Ames;"2-001 -U";798;0;0;798;501;0;501;2;8;0;0;0;139;18;273;1;48;0;6;1;0;5;0
15;2;Ames;"2-002 -A";369;0;0;369;240;0;240;4;3;0;0;2;50;6;125;0;42;0;3;0;1;4;0
15;2;Ames;"2-002 -B";730;0;0;730;401;0;401;3;1;0;0;5;111;24;162;0;80;1;10;1;0;2;1
15;2;Ames;"3-001 -A";609;0;0;609;393;0;393;2;5;0;0;5;87;16;211;0;56;1;5;3;1;1;0
15;2;Ames;"3-001 -B";705;0;0;705;467;0;467;2;9;0;0;2;99;15;253;1;71;2;6;4;1;2;0
15;2;Ames;"3-002 -U";965;0;0;965;513;0;513;3;7;0;2;5;160;24;213;0;73;1;12;6;2;5;0
15;2;Ames;"3-003 -A";505;0;0;505;317;1;318;2;0;1;0;1;91;12;149;0;50;0;5;0;0;7;0
15;2;Ames;"3-003 -B";530;0;0;530;339;0;339;2;7;0;0;3;82;15;177;0;41;1;8;0;0;3;0
15;2;Ames;"3-004 -A";452;0;0;452;277;0;277;6;1;1;0;2;67;12;144;0;34;0;7;2;0;1;0
15;2;Ames;"3-004 -B";926;0;0;926;599;0;599;3;7;0;0;3;140;31;301;0;91;1;18;1;0;3;0
15;2;Ames;"3-005 -A";839;0;0;839;516;0;516;5;6;0;1;2;160;27;227;0;67;0;15;0;0;6;0
15;2;Ames;"3-005 -B";896;0;0;896;502;0;502;2;6;0;1;2;150;29;214;0;86;1;5;0;0;6;0
15;2;Ames;"3-006 -U";857;0;0;857;467;0;467;3;5;0;0;5;173;26;179;0;57;0;14;2;0;3;0
15;2;Ames;"3-007 -A";722;0;0;722;443;0;443;0;6;0;0;7;137;34;164;0;71;2;19;0;0;3;0
15;2;Ames;"3-007 -B";644;0;0;644;409;0;409;3;8;0;0;1;154;23;149;0;52;0;10;3;1;4;1
15;2;Ames;"3-008 -A";766;0;0;766;436;0;436;3;7;0;1;4;140;29;172;0;67;1;5;1;0;6;0
15;2;Ames;"3-008 -B";913;0;0;913;539;0;539;2;3;0;1;6;195;25;213;0;76;2;10;1;0;5;0
15;2;Ames;"3-009 -A";987;0;0;987;503;0;503;2;6;0;0;4;145;26;204;2;95;0;13;0;2;4;0
15;2;Ames;"3-009 -B";980;0;0;980;513;0;513;8;6;0;0;4;156;23;212;0;90;1;7;2;0;4;0
15;2;Ames;"3-010 -U";704;0;0;704;514;0;514;6;12;0;1;4;141;36;204;0;90;1;6;1;0;10;2
15;2;Ames;"3-011 -A";657;0;0;657;385;0;385;4;1;0;0;1;118;22;166;0;51;1;13;2;0;6;0
15;2;Ames;"3-011 -B";640;0;0;640;373;1;374;5;1;0;0;1;116;26;159;0;51;0;10;1;0;3;1
15;2;Ames;"3-012 -A";881;0;0;881;514;0;514;4;5;0;1;6;153;25;226;0;73;2;11;5;0;3;0
15;2;Ames;"3-012 -B";825;0;0;825;462;0;462;4;2;1;0;4;150;26;181;0;64;0;17;2;1;9;1
15;2;Ames;"3-013 -A";839;1;0;840;436;0;436;6;3;1;0;5;117;17;200;2;68;1;10;1;1;4;0
15;2;Ames;"3-013 -B";756;0;0;756;414;0;414;3;4;0;0;2;112;28;179;0;67;3;8;3;0;5;0
15;2;Ames;"3-014 -U";860;0;0;860;497;0;497;2;10;0;0;3;201;31;161;0;77;0;7;0;0;2;3
15;2;Ames;"3-015 -A";684;0;0;684;347;0;347;1;6;0;0;1;125;22;128;0;50;0;11;0;2;1;0
15;2;Ames;"3-015 -B";645;0;0;645;345;0;345;5;5;0;1;3;100;20;149;0;54;0;7;0;0;1;0
15;2;Ames;"3-016 -A";659;0;0;659;367;0;367;2;2;0;2;1;100;25;169;0;50;0;11;0;0;4;1
15;2;Ames;"3-016 -B";529;0;0;529;277;0;277;3;4;0;0;1;70;14;132;0;39;0;6;3;1;4;0
15;3;Aranga;"1-001 -A";203;0;0;203;138;0;138;1;0;0;0;0;27;2;91;0;15;0;1;0;0;1;0
15;3;Aranga;"1-001 -B";214;0;0;214;150;0;150;3;1;0;0;2;27;1;106;0;6;0;3;0;0;1;0
15;3;Aranga;"1-001 -C";350;0;0;350;208;0;208;0;1;0;0;0;39;0;125;0;41;0;1;0;1;0;0
15;3;Aranga;"1-001 -D";314;0;0;314;212;0;212;2;2;0;0;0;28;5;139;0;27;0;8;0;0;1;0
15;3;Aranga;"1-001 -E";212;0;0;212;163;0;163;1;1;0;0;0;10;0;116;0;33;0;2;0;0;0;0
15;3;Aranga;"1-001 -F";364;0;0;364;240;0;240;1;3;0;1;1;41;0;145;0;47;0;1;0;0;0;0
15;4;Ares;"1-001 -U";929;0;0;929;608;0;608;11;5;0;0;4;134;32;262;0;137;0;21;0;1;1;0
15;4;Ares;"1-002 -A";751;0;0;751;427;2;429;2;1;0;0;1;125;19;176;0;91;0;11;0;0;3;0
15;4;Ares;"1-002 -B";709;0;0;709;406;2;408;2;4;0;0;0;127;25;158;0;85;0;4;0;2;1;0
15;4;Ares;"1-003 -A";760;0;0;760;419;0;419;1;1;0;0;2;95;24;204;0;68;0;20;1;1;2;0
15;4;Ares;"1-003 -B";669;0;0;669;369;1;370;2;6;0;0;1;74;17;174;0;87;0;5;0;0;4;0
15;4;Ares;"1-003 -C";460;0;0;460;286;0;286;0;1;0;0;2;82;20;96;1;70;0;7;4;0;3;0
15;4;Ares;"2-001 -U";674;0;0;674;412;0;412;3;3;0;0;3;115;29;169;0;81;1;4;1;0;2;1
15;5;Arteixo;"1-001 -A";719;0;0;719;344;0;344;4;5;0;0;0;79;14;162;0;70;0;7;2;0;1;0
15;5;Arteixo;"1-001 -B";775;0;0;775;350;0;350;7;4;0;1;3;86;19;157;0;63;0;10;0;0;0;0
15;5;Arteixo;"1-001 -C";599;0;0;599;316;0;316;2;1;0;1;1;86;21;132;0;59;0;12;1;0;0;0
15;5;Arteixo;"1-002 -A";523;0;0;523;268;0;268;2;4;0;0;3;74;14;122;0;43;1;3;0;0;2;0
15;5;Arteixo;"1-002 -B";552;0;0;552;284;0;284;2;2;1;0;1;90;6;123;0;50;0;7;0;0;2;0
15;5;Arteixo;"1-003 -A";631;0;0;631;305;0;305;1;2;0;2;1;68;20;161;1;40;0;5;1;0;3;0
15;5;Arteixo;"1-003 -B";571;0;0;571;298;0;298;3;3;2;1;4;81;17;130;0;47;0;9;0;0;1;0
15;5;Arteixo;"1-004 -A";690;0;0;690;289;0;289;5;4;0;0;5;79;16;105;0;57;0;11;1;0;4;2
15;5;Arteixo;"1-004 -B";722;0;0;722;299;0;299;1;3;0;0;1;98;18;117;0;57;0;1;0;0;3;0
15;5;Arteixo;"1-005 -A";510;0;0;510;299;0;299;1;5;0;0;2;53;16;176;0;34;1;10;1;0;0;0
15;5;Arteixo;"1-005 -B";518;0;0;518;300;0;300;2;2;1;0;5;45;17;179;0;39;1;9;0;0;0;0
15;5;Arteixo;"1-006 -A";732;0;0;732;313;0;313;10;2;0;0;4;82;18;134;0;53;0;6;0;1;0;3
15;5;Arteixo;"1-006 -B";795;0;0;795;394;0;394;5;5;0;1;2;93;26;180;0;64;0;13;0;1;4;0
15;5;Arteixo;"1-007 -A";913;0;0;913;452;0;452;2;4;0;0;5;112;13;226;0;78;0;10;0;0;2;0
15;5;Arteixo;"1-007 -B";971;0;0;971;504;0;504;6;3;0;1;3;134;21;222;0;93;0;12;1;1;7;0
